text,sentiment
"Tingginya antusiasme masyarakat terhadap PTM selama PPKM perlu diimbangi dengan antisipasi yang cermat. 
Info lengkap: https://t.co/guJo1KkGcV

#beritajatim #beritajatimcom #jatim #infojatim #portalberitajawatimur  #infografis #infografisberitajatim #PPKM #pembelajarantatapmuka https://t.co/HYwMoHlgzx",1
"Pemerintah Provinsi (Pemprov) DKI Jakarta menegaskan protokol kesehatan (prokes) ketat tetap harus dijalankan.
.
#aniesbaswedan #gubernur #DKIJakarta #PPKM #PPKMlevel3 #berolahraga
https://t.co/NqHXuanW35",1
"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data vaksinasi, tes PCR/antigen, dan kasus DKI Jakarta 2 Juli 2021. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/EGP8bGLY3r",1
"Pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat, perguruan tinggi ini malah menghadirkan sebanyak 60 dosen tamu.

#ValidNih #PPKM

https://t.co/zz2MFM5DuS",1
"Patroli PPKM Berikan Imbauan Pemilik Warkop Untuk Taati Protokol Kesehatan.

#PPKM 
#PPKMSurabaya 
#ProtokolKesehatan 
#PolrestabesSurabaya
#Polri
#JogoSuroboyo
#JogoJawaTimur 
#HumasPolrestabesSurabaya https://t.co/S2JCHvGzvR",1
"Meksipun #PPKM sudah memperbolehkan untuk dine in atau makan di tempat, kamu harus tetap menerapkan prokes yah.",2
"Pagi #TimMarves!😁

PPKM di berbagai macam kota, sudah mulai turun. Walau begitu, mimin ingatkan selalu nih untuk taat pada protokol kesehatan yaa. 

Stay healthy, #TimMarves.🦾

#PPKM
#TimMarves
@PerekonomianRI
@KemenkesRI 
@BNPB_Indonesia 
@DivHumas_Polri 
@Puspen_TNI https://t.co/QlFDC2DkML",1
"Data 20 Jan - 20 Feb 2021 menunjukkan :
Tren Jumlah Tes turun
Tren Jumlah Kasus turun
Faktor Korelasi : 0.61
Tren Tingkat Positif : Datar sedikit naik dengan rerata 28.5%
Kasus harian turun karena jumlah tes turun bukan karena #PPKM https://t.co/VCf8j1V0t4",1
"#kudus #PPKM 
Ini penjelasan LPJU dimatikan gaes.

https://t.co/QoLBfqXHfa https://t.co/qQmPfDTtte",1
"PPKM &amp; OPERASI YUSTISI PROKES 3 PILAR KOTA PASURUAN

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm #operasiyustisipenegakanprotokolkesehatan https://t.co/wcovXA91Id",1
"Ulang Tahun Aurel Hermansyah Dirayakan Sederhana, Atta Hadiahkan Mobil Mewah: Ingin Dia Bahagia
 
https://t.co/13DTTPqfXo via @tribunkaltim #AttaHalilintar #AurelHermansyah #Ashanty #AnangHermansyah #ulangtahun #mobilmewah #PPKM",1
"Helo guys, sudah tau kan peraturan tentang dine-in dibatasi 20-30 menit? Uda pernah kalian coba belum nih? #TanyaUV #PPKM",2
Weekend dirumah aja #ppkm,1
"#PPKM | #DaruratCovid19

Aturan tersebut dikeluarkan sebagai perubahan kedua atas Inmendagri Nomor 15 Tahun 2021 tentang PPKM Darurat Covid-19 di Wilayah Jawa dan Bali.

https://t.co/cKuuB4wwUt",1
"20 TKA Melenggang Masuk Saat PPKM Darurat, Ini Penjelasan Mengejutkan Ditjen Imigrasi https://t.co/Dj8p4rJCHp 
#TKA
#PPKM Darurat",1
"Penilaian asesmen PPKM pada tiga daerah di Lampung terancam gagal turun. Sebab, vaksinasi yang dilaksanakan belum mencapai 50 persen dalam dua pekan terakhir.

#ppkm #Vaksinasi #Pandemi #COVID19 #lampostco 
https://t.co/awYTokmnkZ",1
"PPKM day one, mari kita pergunakan #waktu yang ada untuk menjaga #silaturahmi dan #kesehatan. kalo kamu hari ini ngapain ? #ppkm #PemberlakuanPembatasanKegiatanMasyarakat #PPKMday1",1
"Belanja kebutuhan Anda bisa lebih mudah dari rumah. Cukup belanja melaui ACE Online via aplikasi MISS ACE atau Whatsapp toko kami dan produk kebutuhan Anda akan dikirim ke langsung ke rumah. 🙂
⁣⁣⁣⁣⁣⁣⁣⁣⁣#BisaBersamaACE #PPKM https://t.co/4mGQb4hZQr",1
Polisi udah gk jagain pintu masuk tol lagi? Fix PPKM udah berakhir #PPKM,2
"https://t.co/WFkP8bktfO, #Malang – Pemberlakuan Pembatasan Kegiatan Masyarakat (#Ppkm) Darurat merupakan fokus pemerintah kini. Bagaimana tidak, an...
.
.
#KabupatenMalang #KanalStraight #MalangRaya #PPKMDarurat #PPKMMalang
https://t.co/rJJxypk7Y6",1
wkwkwk trs aja #PPKM diperpanjang smpe chanyeol jd mlik gue,2
"Ekonomi Kabupaten Bekasi Melemah, Pedagang SGC Cikarang Menjerit https://t.co/j6U6EAPrhu #ekonomi #ppkm @pemkabekasi",1
"PPKM sudah level 4 , pesonamu masih level 
1. Satu""nya warna di tengah pandemi.

#PPKM",2
"Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Kota Bandar Lampung turun dari Level 3 ke Level 2.
#ppkm #ptm #ptmlampung #sekolahkusiapptm #lampostco
https://t.co/Uj0BCPN1SD",1
"PPKM (Program Peningkatan Kapasitas Mingguan) dengan tema ""Memahami jadwal dan aturan Pemilu serentak 2024""

#PPKM 
#BawasluPPU https://t.co/3xjniwsSJI",1
"Tetap semangat jalankan prokes yang ada dengan disiplin. Ini semua adalah amanat yang dititipkan kepada diri kita masing-masing untuk melawan pandemi. 

#jagajakarta #HadapiBersama #COVID19 #ppkm #pandemibelumusai #jaki #kotakolaborasi #ramadan2021
#ramadan1442H https://t.co/WkUZ9h1EXS",0
"@aewin86 Apa aja dah..yg penting menang...
#GA
#PPKM",2
#Luhut Binsar Pandjaitan Umumkan #PPKM Level 4 Diperpanjang https://t.co/DvGoDr0EXm,1
Mengerem Laju Penularan COVID-19 Dengan Nama #PPKM https://t.co/nQ2GSIeAXv #lonjakancovid #peristiwa,1
"Boleh juga surat terbuka Didi Riyadi kepada Pak Presiden Jokowi soal PPKM Darurat
https://t.co/h8yYPfo5s3
#IndonesiaPastiBisa
#PPKM #PPKMDarurat",1
"@RamliRizal #PPKM
#PAKPRESIDENKAPANMUNDUR
#PPKM
#PAKPRESIDENKAPANMUNDUR
#PPKM
#PAKPRESIDENKAPANMUNDUR",1
Jokowi prioritises health over economy as crisis deepens https://t.co/ik7ZXZetyn @jokowi @PerekonomianRI @KemenkesRI #PPKM #Emergency #COVID19 #pandemic #Indonesia,1
"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3, 2, dan 1 di #PikoData https://t.co/eartCRR7mP",1
"https://t.co/U0PYvjRAEI

Masa PPKM, Petugas Temukan Tempat Hiburan Malam di Bali Langgar Prokes

#PPKM",1
Pintu maaf di buka. Pintu rumah ditutup. #IdulAdha1442H #PPKM,1
kami mendukung penuh langkah pemerintah dalam menerapkan PPKM Level 3 Jelang Nataru! #PPKM https://t.co/Zizy2XEBmA,1
"#PPKM #PPKMDarurat #PPKMDaruratItuBaik #PPKMDaruratCegahCovid #PPKMdaruratDemiRakyat #PPKMDaruratDemiRIPulih #PPKMDaruratLangkahBaikRI #COVID19 #Covid_19 #Covid #BeritaTerkini #berita #NEWS #Viral #Vaksin #anosmia #vaksinasi #VaksinasiNasional #vaksindulu 
https://t.co/8MpUt6xzAT",1
"Warga Terdampak Pandemi Kembali Terima Sembako dari Polres Kudus.

Selengkapnya klik tautan berikut ini. 
#Kudus #Polres #Sembako #Covid19 #PPKM #Darurat 

https://t.co/jjqcj3k3hX",1
"Menteri Koordinator bidang Politik, Hukum, dan Keamanan (Menko Polhukam) Mahfud MD menyebut terjadinya resistensi pembatasan aktivitas di Indonesia  karena mengganggu roda perekonomian masyarakat.
#menkopolhukam #PPKM #PPKMLevel4 #Covid_19 #lampostco
https://t.co/8F9DRGmOfw",1
"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 16 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/kXASGD7OIj",1
"Bangga dibilang sultan, hayo para Sultan, jng cuma bisa pamer di sosmed, pameran anda hanya sampe di kata WOW, tapi tak bermanfaat!
#PPKM #PPKMDarurat #COVID19 #YouTuber #pandemic https://t.co/MdYsi0xmpC",2
"Tingkat kesadaran tentang kesehatan diri sendiri sangatlah penting. Sing jek cuek ae yo gausa gelo NEK JANGE awakmu kepapar covid DENGAN EFEK SING ABOT.
Ayo sadar diri mulai saiki! Perlahan mulai terapno pola urip sehat tapi sesuaino ae ojok mekso2 bgt.

#Covid #PPKM #Indonesia",2
"Pemerintah memberikan lampu hijau soal pergelaran acara musik skala besar atau konser selama perpanjangan PPKM.

#Acaramusik #PPKM #pandemi #COVID #lampostco
https://t.co/YMjx0fI4bK",1
"Jum'at Berkah 
Terus Melangkah dalam kebaikan dan Jangan lupa untuk selalu memperbaiki diri dengan ibadah. Semoga semua doa-doamu segera Allah ijabah.""

#jumatberkah #ppkm 
#lawancovid19 https://t.co/Zm5BEoL7cQ",0
"Gejebak aturan ppkm

#PPKM #whatever",2
"#PPKM tetep jalan asoy, mall aja yg tutup. Gpp naikin imun https://t.co/mSyvFPvfEV",2
"WAIKIL GUBERNUR JAWA TIMUR EMIL DARKA MENGHORMATI KEPUTUSAN PUSAT, TENTANG PERPANJANGAN PPKM

Selengkapnya : https://t.co/qJH65hbm6P

#SuaraSidoarjo
#PPKM https://t.co/9EXedT2lJ4",1
"Kabupaten Lampung Utara kembali mendapatkan status penyebaran dengan risiko tinggi (zona merah) bersanding dengan lima kabupaten/kota se-Lampung, Rabu, 21 Juli 2021.
#PPKM #PPKMDarurat #PPKMLevel4 #PpkmDiperpanjang #PPKMLampung #lampostco
https://t.co/xzJNECuywH",1
"Penerapan PPKM guna menekan laju penularan Covid-19

#Pembatasankegiatan #ppkm #jagajarak #Vaksingratis #Covid19 #BersatuLawanCovid19 https://t.co/a2TrVPGMH9",1
"#PPKM ni semacam hukum rimba... yg berduit yg bertahan, yg ga berduit tumbang, disaat tumbang ini lah mereka yg berduit memanfaatkan... udh brp aset yg pas2an dilepas murah dimanfaatkan mereka yg berduit? Udh brp usaha kecil yg tutup dimanfaatkan mereka jg? TAI.",2
#PPKM..PAKPRESIDENKAPANMUNDUR,1
"PPKM Luar Jawa-Bali Resmi di Perpanjang Sampai 6 Desember, ini Aturan Tempat Makan Umum Hingga Mall

#ppkm #ppkmberhasillawancovid #COVID19 #IndonesiaOpen2021 #Indonesia #pandemic #pandemicovidbelumberakhir #COVID19AB #ppkmrendahkanangkacovid #Nasional 

https://t.co/c84Gc5G5IW",1
"SATUKANAL. com , #Batu– Pandemi Covid-19 mulai surut kini. Namun, masih adanya Pemberlakuan Pembatasan Kegiatan Masyarakat (#Ppkm)...
.
.
#PandemiCovid19 #SumberTorongPark #WisataKotaBatu #WisataSumberTorongParkTakKunjungRamai
https://t.co/3jE5yv7ojv",1
"Serta, untuk orang asing maupun sponsor orang asing saat ini sudah bisa datang ke kantor imigrasi.

Sahabat Mido, tetap menerapkan protokol kesehatan yaaa agar kita semua tetap sehat dan tidak terjangkit Covid-19.

#imigrasippkm #uruspaspor #protokolkesehatan #ppkm #ppkmlevel3 https://t.co/21oDVQLxev",1
"Karaoke akan dibuka kembali di Jakarta.

#merahputihcom #karaoke #jakarta #PPKM #hiburan
https://t.co/DgIhfsJRKJ",1
"إندونيسيا 🇮🇩

7. Banjir Kanal Timur (BKT) , Jakarta Timur

8. Kawasan Kota Tua , Jakarta Barat

9. Boulevard Kelapa Gading , Jakarta Utara

10. Kawasan Pantai Indak Kapuk (PIK) , Jakarta Utara

#Indonesia #Jakarta #ppkm #Vaksin #covid19
 #اندونيسيا #جاكرتا #جوكوي #بونشاك #بالي 🇮🇩",1
"J E M U R A N sambil N G O M B E J A M U 🍻☀️
#PPKM #PPKMBALI #dirumahaja #SundayMorning #sundayvibes #BALI https://t.co/h8Clvx0QCc",1
"Gara gara PPKM nih, mau kemana mana susah. tapi kalau keluar lawanya Covid, serba salah !

Sumber : #tetangga

#overheardindonesia #overheardind #PPKM #Covid19",2
"PPKM Diperpanjang Lagi?

#PDIPerjuangan
#PDIPerjuanganJabar
#PDIPerjuanganKotaCimahi
#pemudamerahcimahi #Luhutbinsarpanjaitan #covid19 #ppkm https://t.co/F48mPIBRSn",1
"PPKM dicicil adalah salah satu bukti bahwa negara ini punya selera humor yang tinggi😁😁😁.
#PpkmDiperpanjang #PPKM",0
"Diperpanjang terus gak pernah adu pinalti 🥱
#diperpanjang #PPKM",2
"#SahabatRTV denda yang terkumpul akibat pelanggaran protokol kesehatan di Jakarta sepanjang April 2020 – 30 Juni 2021, sudah mencapai lebih dari 7.1miliar rupiah lho.

Yuk #SayaBISADisiplinProtokolCovid19!

#denda #sanksi #pelanggaran #ppkm #ppkmmikro #lensaindonesia #rtv https://t.co/wSf8aLOCfY",1
"Nantinya, keputusan akhir terkait kebijakan yang akan diterapkan saat PPKM darurat ini akan langsung diumumkan oleh Presiden Joko Widodo (Jokowi). #Jokowi #PPKM  https://t.co/8fpxFKlpfr",1
"Jokowi Tersirat Serahkan Kelanjutan PPKM Level 4 ke Daerah, Bali Tunggu Inmendagri #PpkmDiperpanjang #ppkm #COVID19
https://t.co/uDnWhbU8NX",1
"Pernyataan sikap Forum Pimred PRMN disampaikan dengan harapan agar pandemi Covid-19 bisa segera terkendali dan masyarakat bisa beraktivitas dengan normal kembali.

#ppkm #ppkmdarurat #covid19 #indonesia #prmn #pikiranrakyat https://t.co/1xaPoWkTOh",1
"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3, 2 &amp; 1 di #PikoData https://t.co/84PeSDUAW7",1
"Informasi tentang penyesuaian-penyesuaian PPKM level 4 lanjutan bisa di akses dimana ya ?

#PPKM",1
"Buat yg lagi isoman bisa pesan ini nih. Tersedia ukuran 200 gram, 300 gram dan 750 gram. Cari aja Kedai Wenaks di Go Food - Grab Food - Shopee Food ya

#Makan20Menit #makanmurahdirumah #PPKM #IsolasiTakBerartiSendiri https://t.co/aDc185ESRX",1
"Daerah tak terapkan PPKM, @ganjarpranowo ; Bukan Berarti Longgar
#wartajateng #ppkm #ganjarpranowo  

https://t.co/aVASZqnxUX",1
"PPKM Level 3 Nataru Dibatalkan, Ini Alasan Pemerintah 
#PPKM #nataru #dibatalkan

https://t.co/PUyFVYU7Vs",1
"Let's Play Mobile Legends https://t.co/SzF0KHkmmD via @FacebookGaming 
#mobilelegendsbangbang #mobilelegendsindonesia #mlbb #indonesia #bekasi #live #facebook #stream #fun #bekasi #OposisiPlangaPlongo #ppkm #diperpanjang #main #moba #mobilegame",1
"#PPKM 
#PakPresidenKapanMundur https://t.co/lGNv7978fZ",1
"PPKM Lanjut Lagi, Jakarta-Jabar Nol Kasus Kematian
#ppkm #jakarta #jabar

https://t.co/VwU1tKn93w",1
"ambulan, dan tadi ada kenalan yg ibunya meninggal karena Covid19..... harus gimana lagi biar mulutnya ga ngomong kalo Covid19 itu hoaks? ha?#COVID19 #CovidIsNotOver #CovidIsNotOverYet #BerjuangMelawanCovid19 #PPKM #PPKMDarurat",2
"Hai, Mimin mau numpang lewat di malam Minggu kalian nih..

Menurut kalian PPKM singakatan apasih? Tulis di kolom komentar ya😁

#uninus #ppkm @ Universitas Islam Nusantara https://t.co/2zlRR4TuFe",1
"PPKM ga ada gratis kuota 100gb kek minimal mah atau enggak bayar gratis bulanan wifi 😜
#PPKM  #solusippkm",1
Seandainya #khongguan mengeluarkan ilustrasi terbaru yang relevan dengan situasi Indonesia saat ini #ppkm Mungkin akan ada sosok ayah yang sedang WFH #khongguanindonesia #viral https://t.co/osssT2HVz4,1
"Cegah Covid-19, Polres Kepulauan Seribu dan Polsek Jajaran melakukan Himbauan ProKes dan membagikan 1.400 Masker ke warga. Senin (29/11).

#ayopakaimasker
#ppkm
#ppkmlevel1
#polreskepulauanseribu
#pulauseribu
#protokolkesehatan
#kampungtangguhjaya
#nyokkitevaksin https://t.co/CXyVmoPLWr",1
"Kira2 kalau terus seperti ini yg mati korona nya atau kami???
#akuluwe
#ppkm https://t.co/QzVPVWNrxC",2
"Menyambut #PPKM Kembali diperpanjang, samara studio punya promo prewedding gratis tis tisss bulan September. https://t.co/4ledW2cgjW",1
"#PPKM perlu evaluasi total khususnya mengenai tindakan penegakan thd pelanggaran. Hal ini penting u/ memfokuskan tujuan pembatasan mobilitas &amp; social distancing. Cara penegakan mjd penting agar tujuan ppkm tdk terdistorsi bahkan mjd gejolak di publik.
@jokowi
@DivHumas_Polri",1
Dukung kebijakan #PPKM dan patuhi prokes. https://t.co/ash93CUgPN,1
"[4] hingga jam 20.00 WIB.

Selain itu, kegiatan makan &amp; minum di rumah makan, #cafe hanya boleh delivery order hingga jam 20.00 WIB. Semua #tempatibadah &amp; tempat umum lainnya sementara ditutup.

Cholik juga menyebutkan semua #tempatwisata pada saat #PPKM Darurat sementara ditutup",1
"Tutorial Makan 20 Menit

1. xxmssj;hkldn;hdka;;kha;kh
2. nsnyrpyblonc;hsgoslhsnk
3. mkw;jspaypahoa;aoal;a;p

Peringatan:
Tutorial ini hanya boleh dipraktekkan oleh profesional.

#PPKM #PPKMLevel4",1
"Hanya kegiatan ekonomi tertentu yang bisa buka 100 persen di daerah dengan #PPKM level 4. Namun, untuk sektor pendidikan masih ditutup atau digelar secara daring.

https://t.co/NtGyeRMxnU",1
"PPKM
""Pernah Peduli Kemudian Menghilang""
#Sad #PPKM",2
PPKM Jawa-Bali Diperpanjang hingga 6 September 2021 #mgtradio #mgtnews #ppkm #diperpanjang https://t.co/3TyAURkjKa,1
"@mohmahfudmd tapi kenapa pemerintah menghindar dari #lockdown pdhl bukti #psbb #ppkm  tlh gagal .... Apa krn pemerintah @jokowi sudah miskin dan banyak hutang❓❓❓
Lebih baik kalian mundur drpd menghindar dr kenyataan yg gagal total amatiran
#salam #NKRI 
#IkatanCinta https://t.co/GkEIkHpmRt",2
"https://t.co/HBQGdPqIL0 Buat yg nanya restoran atau warteg di jakarta pada PPKM level 2 kek gimana, nih baca aja #PPKM",1
"@adearmando1 betul bg ade, bansos mana cukup #ppkm jangan diperpanjang.",2
"Selamat Hari Populasi Sedunia! Selamat menjalankan PPKM, semoga sehat selalu semuanya!

#populationday #worldpopulationday #haripopulasisedunia #ppkm #ppkmdarurat https://t.co/N4RWavxCTE",0
"Stay safe and healthy gaess! Jangan lupa untuk selalu pakai masker, menjaga jarak, dan mencuci tangan✅

#sekilasinfo #ppkm #giladiskon https://t.co/gA1LjtTbUV",1
"PPKM 3 PILAR KOTA PASURUAN

Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM ) di wilayah hukum Polres Pasuruan Kota bertujuan untuk mencegah penyebaran Covid-19 dan mendisiplinkan masyarakat dalam menerapkan 5M dalam kehidupan sehari-hari

#polripresisi #jogopaskot #ppkm https://t.co/VkjJHFGFwn",1
"Counter PPKM apa ya?
#PPKM 
PPKM Level 4 
Diperpanjang",2
"Oleh karena itu, brand Hock kini hadir dengan sederet produk esensial untuk mendukung aktivitas masyarakat di tengah pandemi. #PPKM https://t.co/a4Dgp5kcBB",1
"Edisi menghibur hari kamu yang lagi PPKM, ada video dubbing parodi dari salah satu Talentori nih!

Ifa, seorang Dubber dari Bandung! Coba dengerin kreasi parodinya sampe abis! Jangan-jangan mau daftar juga jadi reseller? Hihi bercanda yaa!!

#PPKM #EVENTORIID https://t.co/m6j0eM81pj",0
"Hi #SahabatBufin
.
Segenap Komisaris, Direksi dan Keluarga Besar
PT KB Bukopin Finance, Mengucapkan :
.
“Selamat Hari Raya Idul Adha 1442 H”
.
.⁣
#iduladha
#protokolkesehatan #ppkm
#kbbukopinfinance #kbbufin https://t.co/ACISSFom4r",1
"#Ratuputriqhomespa #Sehari 100 slots promo , exclusive home spa #jabodetabek #Lazada88Sale  #JEROME #jakartapusat #Jakarta #JakartaSelatan #ratuputriqhomespa #ladiesonly #khususmuslimah #gusbaha #MuralkanIndonesia #Afghanistan #Talibans #pengantin #PPKM https://t.co/S1hamtx1Im",1
Selamat Matemahan Jilid II #PPKM,1
Perpanjang. Perpendek. Perlebar. Persempit. Perdalam. #ppkm,1
Do kakean cangkem kabeh... #PPKM,2
"Maaf Salah melanggar 🙏🙏, tapi saya TAKE AWAY na bilang anak2ka #ppkm #jamiperasional #pallubasa",2
"Jangan coba-coba langgar #PPKM yaa gengs 😃

#keretacepat #info #trending #viral #kamis #kabarpenumpang 

https://t.co/8oi5C8fhUF",1
"@ChusnulCh__ Yuk wisata...
#PPKM https://t.co/Tnwl0JNCYf",1
"#PPKM #Luhut #JawaBali
Video Luhut Umumkan Perpanjang PPKM Hingga 16 Agustus 2021 https://t.co/CsCaFTbSOs via @holopiscom",1
"Desa Karanggeneng Boyolali Jadi Percontohan PPKM Mikro

Selengkapnya: https://t.co/DxnPcRECCR

#video #news #rmoljateng #jateng #infojateng #jawatengah #klikRMOL #boyolali #infoboyolali #PPKM #PPKMmikro #covid19 #corona https://t.co/SVBBDZiSCk",1
Definisi “kebahagiaan” saya di masa #PPKM ini sederhana saja: bisa sesi olahraga online dari rumah. Olahraga 30 menit-1 jam bisa membantu meningkatkan kondisi kesehatan mental serta membantu mengelola kecemasan di masa Pandemi.#SelfcareEmosi https://t.co/mkx2kL9sJU,1
"While outside seems in gloom and full of uncharted feelings, we stay inside looking through out window, keeping curious with wonder.

#ppkm #stayinside #illustration https://t.co/U5SCHaRuBa",1
"Sambangi warga binaannya, Polri imbau antisipasi bencana alam saat hujan dan selalu patuhi protokol kesehatan
 
#polripresisi 
#ppkm
#adaptasikebiasaanbaru 
#bersatulawancovid19 https://t.co/qcOOAz6UYs",1
"(2/2) Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/VussOXuqBy",1
"Sablon #Custom Print Design Tees Pre Order Gift Souvenir Replica T-shirt #hoodie  
.
.
https://t.co/M4D9SiCrrl
#satuan #BDG #polyflex #bandung #gildan #sakicstm #replika #mismis #sakicustom #sakionlineshop #kaospolos #onlineshopping #tshirtdesign #gifts #PPKM #tomiophoto #totebag https://t.co/eBvRVbStGU",1
"@detikcom MBOK PRIHATIN Pakde @jokowi (Presiden RI)
Mau TKA atau WNA stop sek toh, prihatin ngunu lho pakde @jokowi 

DUH KAH !! 
#PPKM #COVID19 #sadardiri",2
"Saat ini gue bener bener bosen dengan situasi pandemi ini, apalagi sekarang PPKM yang mengharuskan untuk dirumah aja. padahal sebenarnya pengen banget hangout sekalian hunting lama gak aplod sosmed hasil hunting gue karena PPKM ini.

#ppkm #ppkmdiperpanjang #camermalang https://t.co/onDaeYhseg",2
#terpopuler Pelaku UMKM dan informal yang tergabung dalam Forum Organisasi Usaha Rakyat Kecil UMKM-Informal Nusantara (FORUM URKANTARA) menyuruti Presiden Jokowi. #PPKM https://t.co/Nt8KhXRIlX,1
"Ojo sepaneng masio #PPKM tetep iso internetan sampe puas
Masakno anak
Resep e ndelok Youtube ae
ojo kuatir Kuota entek
nganggo @smartfrenworld 
kuota gak entek2
cobain gokilnya internet yang maksimal  #IniBaruGokil #KuyBisa
#RezekiWow #RezekiDiDepanMata https://t.co/WO9na6UKLw",2
"(2/2) Jalankan terus protokol kesehatan 5M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #PSBBJakarta #PPKM https://t.co/BVWKNxccg3",1
